2845,Bitcoin,BTC,10/02/2021 23:59,47145.5682,43881.1526,46469.7612,44918.18449,87301089896.0,836617000000.0,10,2,2021
2846,Bitcoin,BTC,11/02/2021 23:59,48463.46713,44187.76235,44898.71161,47909.33119,81388911810.0,892365000000.0,11,2,2021
2847,Bitcoin,BTC,12/02/2021 23:59,48745.7338,46424.97782,47877.03437,47504.85118,76555041196.0,884874000000.0,12,2,2021
2848,Bitcoin,BTC,13/02/2021 23:59,48047.74459,46392.28233,47491.20256,47105.51747,70250456155.0,877479000000.0,13,2,2021
2849,Bitcoin,BTC,14/02/2021 23:59,49487.64087,47114.50959,47114.50959,48717.29021,71248675228.0,907551000000.0,14,2,2021
2850,Bitcoin,BTC,15/02/2021 23:59,48875.57161,46347.47709,48696.53666,47945.05683,77069903166.0,893210000000.0,15,2,2021
2851,Bitcoin,BTC,16/02/2021 23:59,50341.10325,47201.30375,47944.45801,49199.87134,77049582886.0,916623000000.0,16,2,2021
2852,Bitcoin,BTC,17/02/2021 23:59,52533.91431,49072.37714,49207.27643,52149.00754,80820545404.0,971612000000.0,17,2,2021
2853,Bitcoin,BTC,18/02/2021 23:59,52474.10725,51015.76455,52140.97272,51679.79669,52054723579.0,962915000000.0,18,2,2021
2854,Bitcoin,BTC,19/02/2021 23:59,56113.65055,50937.27572,51675.98129,55888.13368,63495496918.0,1041380000000.0,19,2,2021
2855,Bitcoin,BTC,20/02/2021 23:59,57505.22819,54626.55978,55887.33571,56099.52051,68145460026.0,1045370000000.0,20,2,2021
2856,Bitcoin,BTC,21/02/2021 23:59,58330.57214,55672.60951,56068.56825,57539.94367,51897585191.0,1072260000000.0,21,2,2021
2857,Bitcoin,BTC,22/02/2021 23:59,57533.38933,48967.56519,57532.73886,54207.31907,92052420332.0,1010210000000.0,22,2,2021
2858,Bitcoin,BTC,23/02/2021 23:59,54204.92976,45290.59027,54204.92976,48824.42687,106102000000.0,909926000000.0,23,2,2021
2859,Bitcoin,BTC,24/02/2021 23:59,51290.13669,47213.49816,48835.08766,49705.33332,63695521388.0,926393000000.0,24,2,2021
2860,Bitcoin,BTC,25/02/2021 23:59,51948.96698,47093.85302,49709.08242,47093.85302,54506565949.0,877766000000.0,25,2,2021
2861,Bitcoin,BTC,26/02/2021 23:59,48370.78526,44454.84211,47180.46405,46339.76008,350968000000.0,863752000000.0,26,2,2021
2862,Bitcoin,BTC,27/02/2021 23:59,48253.2701,45269.02577,46344.77224,46188.45128,45910946382.0,860978000000.0,27,2,2021
2863,Bitcoin,BTC,28/02/2021 23:59,46716.43099,43241.61823,46194.01635,45137.77047,53443887451.0,841429000000.0,28,2,2021
2864,Bitcoin,BTC,01/03/2021 23:59,49784.01529,45115.09311,45159.50305,49631.24137,53891300112.0,925236000000.0,1,3,2021
2865,Bitcoin,BTC,02/03/2021 23:59,50127.50988,47228.84535,49612.10704,48378.98805,47530897720.0,901934000000.0,2,3,2021
2866,Bitcoin,BTC,03/03/2021 23:59,52535.13578,48274.3205,48415.81498,50538.24341,53220811975.0,942237000000.0,3,3,2021
2867,Bitcoin,BTC,04/03/2021 23:59,51735.09105,47656.92905,50522.30503,48561.16615,52343816680.0,905414000000.0,4,3,2021
2868,Bitcoin,BTC,05/03/2021 23:59,49396.43086,46542.51494,48527.03198,48927.30455,48625928883.0,912285000000.0,5,3,2021
2869,Bitcoin,BTC,06/03/2021 23:59,49147.21822,47257.52691,48899.23078,48912.38173,34363564661.0,912054000000.0,6,3,2021
2870,Bitcoin,BTC,07/03/2021 23:59,51384.36601,48918.68026,48918.68026,51206.69295,43137459378.0,954881000000.0,7,3,2021
2871,Bitcoin,BTC,08/03/2021 23:59,52314.0688,49506.05346,51174.11695,52246.52231,48597428048.0,974322000000.0,8,3,2021
2872,Bitcoin,BTC,09/03/2021 23:59,54824.11781,51981.83131,52272.96978,54824.11781,50912227385.0,1022440000000.0,9,3,2021
2873,Bitcoin,BTC,10/03/2021 23:59,57258.25498,53290.89117,54824.0112,56008.5494,57295577614.0,1044580000000.0,10,3,2021
2874,Bitcoin,BTC,11/03/2021 23:59,58091.0627,54484.59309,55963.18009,57805.12302,56772343595.0,1078140000000.0,11,3,2021
2875,Bitcoin,BTC,12/03/2021 23:59,57996.61949,55376.65009,57821.21875,57332.08896,55689944702.0,1069370000000.0,12,3,2021
2876,Bitcoin,BTC,13/03/2021 23:59,61683.86401,56217.97238,57343.37025,61243.08477,60669829814.0,1142370000000.0,13,3,2021
2877,Bitcoin,BTC,14/03/2021 23:59,61597.9184,59302.31698,61221.1343,59302.31698,43901225564.0,1106230000000.0,14,3,2021
2878,Bitcoin,BTC,15/03/2021 23:59,60540.99271,55393.16536,59267.42905,55907.20023,66419369890.0,1042950000000.0,15,3,2021
2879,Bitcoin,BTC,16/03/2021 23:59,56833.17978,53555.02774,55840.78651,56804.90123,59749798599.0,1059750000000.0,16,3,2021
2880,Bitcoin,BTC,17/03/2021 23:59,58969.81635,54528.62717,56825.8289,58870.89333,60258313191.0,1098340000000.0,17,3,2021
2881,Bitcoin,BTC,18/03/2021 23:59,60116.24964,54253.58,58893.07806,57858.92071,55746041000.0,1079510000000.0,18,3,2021
2882,Bitcoin,BTC,19/03/2021 23:59,59498.37646,56643.70149,57850.44064,58346.65297,49063873786.0,1088670000000.0,19,3,2021
2883,Bitcoin,BTC,20/03/2021 23:59,60031.28697,58213.29736,58332.26221,58313.64261,50361731222.0,1088110000000.0,20,3,2021
2884,Bitcoin,BTC,21/03/2021 23:59,58767.89679,56005.61701,58309.91303,57523.42099,51943414539.0,1073420000000.0,21,3,2021
2885,Bitcoin,BTC,22/03/2021 23:59,58471.47865,54288.15803,57517.89149,54529.14561,56521454974.0,1017600000000.0,22,3,2021
2886,Bitcoin,BTC,23/03/2021 23:59,55985.44014,53470.69338,54511.66203,54738.94493,56435023914.0,1021560000000.0,23,3,2021
2887,Bitcoin,BTC,24/03/2021 23:59,57262.38293,52514.3334,54710.48908,52774.26369,70567223787.0,984948000000.0,24,3,2021
2888,Bitcoin,BTC,25/03/2021 23:59,53392.386,50856.56869,52726.74557,51704.16193,67999812841.0,965029000000.0,25,3,2021
2889,Bitcoin,BTC,26/03/2021 23:59,55137.31373,51579.85506,51683.01009,55137.31373,56652197978.0,1029150000000.0,26,3,2021
2890,Bitcoin,BTC,27/03/2021 23:59,56568.21605,54242.90968,55137.56724,55973.51084,47266542233.0,1044810000000.0,27,3,2021
2891,Bitcoin,BTC,28/03/2021 23:59,56610.31197,55071.11199,55974.94119,55950.74577,47686580918.0,1044450000000.0,28,3,2021
2892,Bitcoin,BTC,29/03/2021 23:59,58342.09641,55139.34176,55947.89897,57750.19987,57625587027.0,1078090000000.0,29,3,2021
2893,Bitcoin,BTC,30/03/2021 23:59,59447.22403,57251.55061,57750.13284,58917.69305,54414116432.0,1099940000000.0,30,3,2021
2894,Bitcoin,BTC,31/03/2021 23:59,59930.02716,57726.41877,58930.27778,58918.83271,65520826225.0,1100020000000.0,31,3,2021
2895,Bitcoin,BTC,01/04/2021 23:59,59586.07225,58505.27905,58926.56415,59095.80798,61669163792.0,1103380000000.0,1,4,2021
